age,education,education_num,occupation,sex,capital_gain,capital_loss,hours_per_week,native_country,income,workclass_local-gov,workclass_never-worked,workclass_private,workclass_self-emp-inc,workclass_self-emp-not-inc,workclass_state-gov,workclass_without-pay,marital_status_married-af-spouse,marital_status_married-civ-spouse,marital_status_married-spouse-absent,marital_status_never-married,marital_status_separated,marital_status_widowed,relationship_not-in-family,relationship_other-relative,relationship_own-child,relationship_unmarried,relationship_wife,race_asian-pac-islander,race_black,race_other,race_white
53,9,9,exec-managerial,1,0,0,60,united-states,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
27,13,13,sales,1,0,0,45,united-states,0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
22,13,13,handlers-cleaners,0,0,0,15,united-states,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
26,9,9,sales,1,0,0,36,united-states,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
64,9,9,sales,0,0,0,21,united-states,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
48,10,10,adm-clerical,0,0,0,45,united-states,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
26,10,10,sales,0,0,0,40,united-states,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
35,13,13,prof-specialty,1,0,0,40,united-states,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
46,10,10,sales,1,0,0,40,united-states,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
65,10,10,exec-managerial,0,0,0,45,united-states,0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
53,9,9,machine-op-inspct,1,6849,0,40,united-states,0,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True
18,3,3,other-service,1,0,0,54,mexico,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
34,15,15,prof-specialty,1,0,0,55,united-states,1,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
28,9,9,machine-op-inspct,0,0,0,40,guatemala,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
61,13,13,prof-specialty,1,0,0,10,united-states,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
59,13,13,prof-specialty,1,5013,0,40,united-states,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
32,14,14,exec-managerial,0,13550,0,60,united-states,1,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
31,13,13,prof-specialty,0,0,0,35,united-states,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
81,2,2,prof-specialty,1,0,0,15,poland,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
47,9,9,other-service,0,0,0,35,united-states,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
37,10,10,other-service,1,0,0,30,united-states,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
44,9,9,machine-op-inspct,1,0,0,45,united-states,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
37,11,12,craft-repair,1,0,0,45,united-states,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
41,10,10,adm-clerical,1,0,0,50,united-states,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
27,3,3,prof-specialty,0,0,0,40,mexico,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
55,10,10,prof-specialty,1,0,0,40,poland,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
60,13,13,sales,1,0,0,40,united-states,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
22,11,12,handlers-cleaners,1,0,0,36,united-states,0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
23,13,13,sales,1,0,0,25,united-states,0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
19,9,9,machine-op-inspct,0,0,0,60,united-states,0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
45,10,10,machine-op-inspct,1,0,0,44,united-states,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
36,9,9,other-service,0,0,0,30,united-states,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
46,13,13,prof-specialty,1,0,0,40,united-states,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
48,7,7,machine-op-inspct,1,0,0,40,united-states,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
39,9,9,other-service,1,0,0,50,united-states,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
29,13,13,transport-moving,1,0,0,20,united-states,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
39,9,9,adm-clerical,0,0,0,40,united-states,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
26,9,9,exec-managerial,0,0,0,40,mexico,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
37,11,12,prof-specialty,1,0,0,25,united-states,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
28,6,6,handlers-cleaners,1,0,0,40,mexico,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
35,10,10,sales,0,0,0,30,united-states,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
54,9,9,prof-specialty,1,2635,0,40,united-states,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
18,9,9,handlers-cleaners,1,0,0,40,united-states,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
33,10,10,adm-clerical,0,0,0,38,united-states,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
33,11,12,sales,1,0,0,60,united-states,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
51,10,10,adm-clerical,0,0,0,35,united-states,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
49,9,9,adm-clerical,0,0,0,40,united-states,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False
49,10,10,exec-managerial,1,0,2339,50,united-states,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
41,10,10,sales,1,0,0,35,united-states,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
64,2,2,priv-house-serv,0,0,0,12,united-states,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
40,10,10,prof-specialty,1,0,0,40,united-states,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
49,9,9,adm-clerical,0,0,0,40,united-states,0,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True
38,7,7,craft-repair,1,5178,0,40,united-states,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
47,10,10,farming-fishing,1,0,0,86,united-states,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
30,9,9,adm-clerical,0,0,1974,40,united-states,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
36,11,12,adm-clerical,1,0,0,40,united-states,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
23,13,13,prof-specialty,0,0,0,40,united-states,0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
47,10,10,exec-managerial,1,0,0,80,united-states,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
61,9,9,adm-clerical,0,0,0,40,canada,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
47,13,13,sales,1,0,0,40,united-states,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
20,8,8,sales,0,0,0,55,united-states,0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
33,9,9,machine-op-inspct,0,0,0,46,united-states,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
36,9,9,farming-fishing,1,0,0,50,united-states,1,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
38,9,9,prof-specialty,0,0,0,35,united-states,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
34,10,10,protective-serv,1,0,0,40,united-states,1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
56,9,9,transport-moving,1,0,0,50,united-states,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
32,12,11,exec-managerial,0,0,0,23,united-states,0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
26,11,12,machine-op-inspct,1,5178,0,40,united-states,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
49,13,13,exec-managerial,1,0,0,40,united-states,1,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
71,9,9,protective-serv,1,0,0,40,united-states,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
20,10,10,tech-support,0,0,0,40,united-states,0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
42,9,9,adm-clerical,0,0,0,35,united-states,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
51,10,10,exec-managerial,0,0,0,20,united-states,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
38,10,10,prof-specialty,0,0,0,40,united-states,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
38,6,6,machine-op-inspct,1,0,0,40,united-states,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
35,13,13,exec-managerial,1,0,0,25,united-states,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
24,13,13,prof-specialty,0,0,0,40,united-states,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
40,9,9,adm-clerical,1,0,0,40,united-states,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
21,9,9,handlers-cleaners,1,0,0,35,united-states,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
49,9,9,transport-moving,1,0,0,40,united-states,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
18,10,10,prof-specialty,0,0,0,24,united-states,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
54,9,9,exec-managerial,1,0,1902,55,united-states,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
52,13,13,exec-managerial,0,0,0,42,united-states,0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
27,13,13,prof-specialty,0,0,0,60,united-states,0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
20,9,9,machine-op-inspct,1,0,0,40,united-states,0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
38,14,14,prof-specialty,0,15024,0,2,united-states,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
31,10,10,machine-op-inspct,1,0,0,40,united-states,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
19,10,10,handlers-cleaners,1,0,0,20,england,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
33,10,10,craft-repair,1,0,0,50,united-states,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
23,13,13,other-service,1,0,0,40,united-states,0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
34,14,14,prof-specialty,0,0,0,40,united-states,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
42,13,13,prof-specialty,1,0,653,50,united-states,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
37,14,14,exec-managerial,0,0,0,40,united-states,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
25,13,13,exec-managerial,0,0,0,40,united-states,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
33,13,13,sales,0,0,0,40,united-states,0,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
31,10,10,adm-clerical,0,0,0,40,united-states,0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
32,13,13,sales,1,0,0,45,united-states,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
63,13,13,prof-specialty,1,0,0,8,united-states,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
54,13,13,sales,1,0,0,70,united-states,1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
32,9,9,craft-repair,1,0,0,44,united-states,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
29,9,9,transport-moving,1,0,0,40,united-states,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
26,10,10,prof-specialty,1,0,0,40,united-states,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
39,10,10,farming-fishing,1,0,0,60,united-states,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
57,13,13,prof-specialty,1,3103,0,50,united-states,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
54,10,10,farming-fishing,1,0,0,40,united-states,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
57,6,6,machine-op-inspct,1,0,0,40,united-states,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
23,13,13,prof-specialty,1,0,0,40,united-states,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
27,10,10,exec-managerial,1,0,0,45,united-states,1,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
42,13,13,exec-managerial,1,0,0,55,united-states,1,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
31,6,6,craft-repair,1,0,0,40,united-states,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
49,14,14,prof-specialty,0,0,0,60,united-states,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
46,9,9,adm-clerical,0,0,0,30,united-states,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
37,9,9,sales,1,0,0,60,united-states,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
27,13,13,adm-clerical,0,0,0,35,united-states,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
24,10,10,exec-managerial,1,0,0,25,united-states,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
24,9,9,craft-repair,1,0,0,40,united-states,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
29,9,9,sales,0,0,0,34,united-states,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
47,13,13,prof-specialty,1,0,0,50,united-states,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
33,10,10,sales,1,0,1740,50,united-states,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
26,11,12,prof-specialty,0,0,0,45,united-states,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
20,10,10,craft-repair,1,0,0,40,united-states,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
25,12,11,prof-specialty,0,0,1887,40,united-states,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
57,13,13,adm-clerical,1,2174,0,37,united-states,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
36,9,9,transport-moving,1,0,0,50,united-states,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
25,14,14,exec-managerial,1,0,0,40,united-states,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
46,13,13,machine-op-inspct,1,0,0,40,germany,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
39,9,9,adm-clerical,1,4508,0,24,united-states,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
29,10,10,craft-repair,1,0,0,40,united-states,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
18,7,7,exec-managerial,0,0,0,20,united-states,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
46,12,11,tech-support,1,0,0,40,united-states,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
61,13,13,sales,1,0,0,50,united-states,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
41,9,9,sales,0,0,0,40,united-states,0,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True
50,10,10,machine-op-inspct,0,0,0,40,united-states,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
53,13,13,exec-managerial,1,99999,0,50,india,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
36,13,13,protective-serv,1,0,0,60,united-states,0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
38,10,10,adm-clerical,0,0,0,40,united-states,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
75,9,9,sales,1,0,0,35,united-states,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
26,12,11,adm-clerical,0,0,0,40,united-states,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
31,10,10,sales,0,0,0,40,united-states,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
49,8,8,transport-moving,1,0,0,35,united-states,0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False
34,9,9,machine-op-inspct,1,0,0,48,united-states,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
31,9,9,prof-specialty,1,0,0,40,columbia,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
47,10,10,craft-repair,1,0,0,40,united-states,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
38,13,13,exec-managerial,1,7298,0,50,united-states,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
18,9,9,craft-repair,0,0,0,20,united-states,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
47,5,5,other-service,0,0,1719,30,united-states,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
42,9,9,craft-repair,1,0,0,40,united-states,0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
29,13,13,sales,1,0,0,40,united-states,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
38,10,10,protective-serv,1,0,0,75,united-states,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
22,10,10,sales,0,0,0,20,united-states,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
20,10,10,adm-clerical,1,0,0,48,united-states,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
41,15,15,sales,1,0,0,50,united-states,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
46,9,9,transport-moving,1,0,0,46,united-states,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
18,10,10,prof-specialty,1,0,0,25,united-states,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
60,9,9,craft-repair,1,15024,0,40,united-states,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
36,5,5,craft-repair,1,0,0,25,united-states,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
40,16,16,prof-specialty,1,0,0,50,united-states,1,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
21,10,10,adm-clerical,0,2176,0,20,united-states,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
56,14,14,prof-specialty,1,0,1669,40,united-states,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
42,10,10,exec-managerial,1,99999,0,55,united-states,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
26,4,4,handlers-cleaners,1,0,0,40,guatemala,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
66,9,9,adm-clerical,0,0,0,40,united-states,1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
48,4,4,craft-repair,1,0,0,32,dominican-republic,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
35,10,10,sales,1,0,0,50,united-states,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
41,14,14,prof-specialty,1,0,0,45,united-states,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
55,9,9,sales,1,0,0,40,united-states,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
42,13,13,craft-repair,1,15024,0,60,united-states,1,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
45,10,10,transport-moving,1,0,0,50,united-states,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
29,13,13,handlers-cleaners,1,0,0,40,united-states,0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
42,16,16,prof-specialty,1,15024,0,40,united-states,1,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
65,9,9,sales,0,0,0,20,united-states,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
30,11,12,other-service,1,0,0,40,vietnam,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
61,4,4,machine-op-inspct,1,0,0,40,italy,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
22,10,10,other-service,0,0,0,50,united-states,0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
23,7,7,other-service,0,0,0,40,united-states,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
51,9,9,prof-specialty,0,0,0,35,united-states,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
31,11,12,prof-specialty,1,0,0,40,united-states,0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False
34,11,12,adm-clerical,0,0,0,35,united-states,0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
32,14,14,exec-managerial,1,0,2824,55,united-states,1,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
44,7,7,sales,1,0,0,40,united-states,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
21,10,10,other-service,1,0,0,20,united-states,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
75,9,9,adm-clerical,0,0,0,20,united-states,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
55,14,14,exec-managerial,1,0,0,60,united-states,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
43,9,9,other-service,0,0,0,16,united-states,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
31,9,9,craft-repair,1,0,0,45,united-states,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
41,10,10,craft-repair,1,0,0,45,united-states,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
26,14,14,prof-specialty,1,0,0,50,united-states,0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
23,12,11,craft-repair,0,0,0,40,united-states,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
42,9,9,adm-clerical,0,0,0,40,united-states,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
21,9,9,adm-clerical,1,0,0,50,united-states,0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
28,13,13,exec-managerial,1,0,0,40,united-states,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
64,9,9,prof-specialty,1,0,0,40,united-states,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
35,10,10,other-service,0,0,0,40,united-states,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
65,13,13,transport-moving,1,0,0,20,united-states,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
34,13,13,prof-specialty,1,2463,0,50,france,0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
